F574,PageMarginPortraitNormal
F575,PageMarginPortraitModerate
F576,PageMarginPortraitWide
F577,PageMarginLandscapeNarrow
F578,PageMarginLandscapeNormal
F579,PageMarginLandscapeModerate
F57A,PageMarginLandscapeWide
F57B,CollateLandscape
F57C,CollatePortrait
F57D,CollatePortraitSeparated
F57E,DuplexLandscapeOneSided
F57F,DuplexLandscapeOneSidedMirrored
F580,DuplexLandscapeTwoSidedLongEdge
F581,DuplexLandscapeTwoSidedLongEdgeMirrored
F582,DuplexLandscapeTwoSidedShortEdge
F583,DuplexLandscapeTwoSidedShortEdgeMirrored
F584,DuplexPortraitOneSided
F585,DuplexPortraitOneSidedMirrored
F586,DuplexPortraitTwoSidedLongEdge
F587,DuplexPortraitTwoSidedLongEdgeMirrored
F588,DuplexPortraitTwoSidedShortEdge
F589,DuplexPortraitTwoSidedShortEdgeMirrored
F58A,PPSOneLandscape
F58B,PPSTwoLandscape
F58C,PPSTwoPortrait
F58D,PPSFourLandscape
F58E,PPSFourPortrait
F58F,HolePunchOff
F590,HolePunchPortraitLeft
F591,HolePunchPortraitRight
F592,HolePunchPortraitTop
F593,HolePunchPortraitBottom
F594,HolePunchLandscapeLeft
F595,HolePunchLandscapeRight
F596,HolePunchLandscapeTop
F597,HolePunchLandscapeBottom
F598,StaplingOff
F599,StaplingPortraitTopLeft
F59A,StaplingPortraitTopRight
F59B,StaplingPortraitBottomRight
F59C,StaplingPortraitTwoLeft
F59D,StaplingPortraitTwoRight
F59E,StaplingPortraitTwoTop
F59F,StaplingPortraitTwoBottom
F5A0,StaplingPortraitBookBinding
F5A1,StaplingLandscapeTopLeft
F5A2,StaplingLandscapeTopRight
F5A3,StaplingLandscapeBottomLeft
F5A4,StaplingLandscapeBottomRight
F5A5,StaplingLandscapeTwoLeft
F5A6,StaplingLandscapeTwoRight
F5A7,StaplingLandscapeTwoTop
F5A8,StaplingLandscapeTwoBottom
F5A9,StaplingLandscapeBookBinding
F5AA,StatusDataTransferRoaming
F5AB,MobSIMError
F5AC,CollateLandscapeSeparated
F5AD,PPSOnePortrait
F5AE,StaplingPortraitBottomLeft
F5B0,PlaySolid
F5E7,RepeatOff
F5ED,Set
F5EE,SetSolid
F5EF,FuzzyReading
F5F2,VerticalBattery0
F5F3,VerticalBattery1
F5F4,VerticalBattery2
F5F5,VerticalBattery3
F5F6,VerticalBattery4
F5F7,VerticalBattery5
F5F8,VerticalBattery6
F5F9,VerticalBattery7
F5FA,VerticalBattery8
F5FB,VerticalBattery9
F5FC,VerticalBattery10
F5FD,VerticalBatteryCharging0
F5FE,VerticalBatteryCharging1
F5FF,VerticalBatteryCharging2
F600,VerticalBatteryCharging3
F601,VerticalBatteryCharging4
F602,VerticalBatteryCharging5
F603,VerticalBatteryCharging6
F604,VerticalBatteryCharging7
F605,VerticalBatteryCharging8
F606,VerticalBatteryCharging9
F607,VerticalBatteryCharging10
F608,VerticalBatteryUnknown
F614,DoublePortrait
F615,DoubleLandscape
F616,SinglePortrait
F617,SingleLandscape
F618,SIMError
F619,SIMMissing
F61A,SIMLock
F61B,eSIM
F61C,eSIMNoProfile
F61D,eSIMLocked
F61E,eSIMBusy
F61F,NoiseCancelation
F620,NoiseCancelationOff
F623,MusicSharing
F624,MusicSharingOff
F63C,CircleShapeSolid
F657,WifiCallBars
F658,WifiCall0
F659,WifiCall1
F65A,WifiCall2
F65B,WifiCall3
F65C,WifiCall4
F69E,CHTLanguageBar
F6A9,ComposeMode
F6B8,ExpressiveInputEntry
F6BA,EmojiTabMoreSymbols
F6FA,WebSearch
F712,Kiosk
F714,RTTLogo
F715,VoiceCall
F716,GoToMessage
F71A,ReturnToCall
F71C,StartPresenting
F71D,StopPresenting
F71E,ProductivityMode
F738,SetHistoryStatus
F739,SetHistoryStatus2
F73D,Keyboardsettings20
F73E,OneHandedRight20
F73F,OneHandedLeft20
F740,Split20
F741,Full20
F742,Handwriting20
F743,CheveronLeft20
F744,CheveronLeft32
F745,CheveronRight20
F746,CheveronRight32
F781,MicOff2
F785,DeliveryOptimization
F78A,CancelMedium
F78B,SearchMedium
F78C,AcceptMedium
F78D,RevealPasswordMedium
F7AD,DeleteWord
F7AE,DeleteWordFill
F7AF,DeleteLines
F7B0,DeleteLinesFill
F7B1,InstertWords
F7B2,InstertWordsFill
F7B3,JoinWords
F7B4,JoinWordsFill
F7B5,OverwriteWords
F7B6,OverwriteWordsFill
F7B7,AddNewLine
F7B8,AddNewLineFill
F7B9,OverwriteWordsKorean
F7BA,OverwriteWordsFillKorean
F7BB,EducationIcon
F7ED,WindowSnipping
F7EE,VideoCapture
F809,StatusSecured
F83B,NarratorApp
F83D,PowerButtonUpdate
F83E,RestartUpdate
F83F,UpdateStatusDot
F847,Eject
F87B,Spelling
F87C,SpellingKorean
F87D,SpellingSerbian
F87E,SpellingChinese
F89A,FolderSelect
F8A5,SmartScreen
F8A6,ExploitProtection
F8AA,AddBold
F8AB,SubtractBold
F8AC,BackSolidBold
F8AD,ForwardSolidBold
F8AE,PauseBold
F8AF,ClickSolid
F8B0,SettingsSolid
F8B1,MicrophoneSolidBold
F8B2,SpeechSolidBold
F8B3,ClickedOutLoudSolidBold
